rank,query_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143
1,115,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.1114908376796437,1.0,207.0,0.0,21.0,4.0,232.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.003111490837679644,0.0,4.0,0.0,20.0,6.0,0.0,2.0,0.0,8.0,10.0,0.0,2.0,0.0,12.0,6222.981675359289,0.0,2.0,0.0,10.0,4.0,0.0,0.0,0.0,4.0,0.077295,0.0,0.190476,6.221491954900561,0.086207,0.028986,0.0,0.095238,0.0,0.034483,0.048309,0.0,0.095238,0.0,0.051724,0.038647,0.0,0.095238,0.0,0,0,0.0,0.0,0.0,7.4e-05,55.74553,0.0,1,0.0,69.47356,19.630824,0.0,13.790004,0.0,26.141468,36.114707,0.0,14.686303,0.0,43.332092,27.872765,0.0,14.238154,0.0,34.73678,67.929601,0.0,0.200838,0.0,73.879391,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.981449,21.313793,0.0,12.253312,0.0,21.74319,-6.76559,-12.792681,-5.561838,-13.777183,-6.479117,-11.25846,-16.400566,-13.58279,-17.60497,-10.821041,-6.781278,-13.08134,-4.913155,-14.62584,-6.53938,2.0,18.0,1032.0,0.0,62033.0,25641.0,6.0,5.0,0.0,0.0,0.0,0.0,0.971692,28.476307,0.0,0.043103,9.3e-05,16.0,8.0
0,115,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,3.115741508222922,1.0,570.0,0.0,11.0,6.0,587.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.003115741508222922,0.0,3.0,1.0,36.0,3.0,0.0,1.0,0.0,4.0,29.0,0.0,2.0,1.0,32.0,6231.483016445844,0.0,1.5,0.5,18.0,169.0,0.0,0.25,0.25,196.0,0.05614,0.0,0.272727,2.9367512266925413,0.061329,0.005263,0.0,0.090909,0.0,0.006814,0.050877,0.0,0.181818,0.166667,0.054514,0.02807,0.0,0.136364,0.083333,0,0,0.0,0.002066,0.006944,0.000569,114.548062,0.0,1,8.059294,128.62298,9.815412,0.0,6.895002,0.0,13.070734,104.73265,0.0,14.686303,8.059294,115.552246,57.274031,0.0,10.790652,4.029647,64.31149,2252.320514,0.0,15.176091,16.238055,2625.615064,1.0,0.0,1.0,0.0,1.0,0,0.0,0.950796,0.738377,0.81129,18.931294,0.0,14.851408,9.733316,19.722461,-8.506106,-12.792681,-5.733497,-12.829547,-8.105696,-11.169114,-16.400566,-14.136395,-17.008502,-10.81184,-8.433859,-13.08134,-4.313101,-13.677372,-8.106986,2.0,31.0,2790.0,5.0,13196.0,15562.0,1.0,6.0,1.0,10.0,14.66,0.166667,0.799551,21.581305,0.5,0.030664,0.00052,32.0,16.0
1,115,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,3.1199921787662,0.5,68.0,0.0,0.0,10.0,78.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.0031199921787662004,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,6239.984357532401,0.0,0.0,0.0,2.5,6.25,0.0,0.0,0.0,6.25,0.073529,0.0,0.0,3.259907178442924,0.064103,0.0,0.0,0.0,0.0,0.0,0.073529,0.0,0.0,0.0,0.064103,0.036765,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.001027,18.057353,0.0,1,0.0,18.055038,0.0,0.0,0.0,0.0,0.0,18.057353,0.0,0.0,0.0,18.055038,9.028677,0.0,0.0,0.0,9.027519,81.517003,0.0,0.0,0.0,81.496103,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.740133,11.159768,0.0,0.0,0.0,11.119644,-12.670847,-12.792681,-13.011362,-13.777183,-12.823706,-15.25728,-16.400566,-16.442409,-17.60497,-15.260868,-14.244053,-13.08134,-13.599349,-14.62584,-14.375277,4.0,56.0,1.0,1.0,781.0,20192.0,36.0,56.0,0.0,0.0,0.0,0.0,0.739773,0.0,0.0,0.032051,0.001352,5.0,2.5
2,115,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.1242428493094785,1.0,65.0,0.0,8.0,4.0,77.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.003124242849309479,0.0,2.0,0.0,24.0,4.0,0.0,1.0,0.0,5.0,18.0,0.0,1.0,0.0,19.0,6248.485698618958,0.0,1.0,0.0,12.0,49.0,0.0,0.0,0.0,49.0,0.338462,0.0,0.25,6.546847751618729,0.311688,0.061538,0.0,0.125,0.0,0.064935,0.276923,0.0,0.125,0.0,0.246753,0.169231,0.0,0.125,0.0,0,0,0.0,0.0,0.0,0.008264,78.093688,0.0,1,0.0,84.947563,13.087216,0.0,6.895002,0.0,16.338417,65.006472,0.0,7.343151,0.0,68.609146,39.046844,0.0,7.119077,0.0,42.473782,673.902299,0.0,0.050209,0.0,683.057264,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.876219,22.033405,0.0,13.66709,0.0,22.268016,-4.303199,-12.792681,-6.561778,-13.777183,-4.321232,-10.933433,-16.400566,-14.731828,-17.60497,-10.677383,-4.282624,-13.08134,-4.369363,-14.62584,-4.344254,1.0,15.0,0.0,1.0,11066.0,2540.0,80.0,75.0,0.0,0.0,0.0,0.0,0.858412,14.238154,0.0,0.155844,0.011598,22.0,11.0
0,115,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.1284935198527566,1.0,151.0,0.0,17.0,6.0,174.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.0031284935198527567,0.0,2.0,0.0,14.0,6.0,0.0,1.0,0.0,7.0,6.0,0.0,1.0,0.0,7.0,6256.987039705514,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07947,0.0,0.117647,5.708872613622753,0.08046,0.039735,0.0,0.058824,0.0,0.04023,0.039735,0.0,0.058824,0.0,0.04023,0.039735,0.0,0.058824,0.0,0,0,0.0,0.0,0.0,0.0,41.299648,0.0,1,0.0,48.150838,19.630824,0.0,6.895002,0.0,22.873784,21.668824,0.0,7.343151,0.0,25.277054,20.649824,0.0,7.119077,0.0,24.075419,1.038362,0.0,0.050209,0.0,1.443926,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,1.0,21.063427,0.0,8.222315,0.0,21.310609,-6.697158,-12.792681,-8.064283,-13.777183,-6.635218,-11.70886,-16.400566,-14.740772,-17.60497,-11.429357,-6.661294,-13.08134,-5.876636,-14.62584,-6.636547,1.0,32.0,15.0,3.0,59954.0,18045.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,14.238154,0.0,0.04023,0.0,12.0,6.0
1,115,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.1327441903960347,1.0,177.0,0.0,8.0,9.0,194.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.003132744190396035,0.0,2.0,0.0,19.0,3.0,0.0,1.0,0.0,4.0,14.0,0.0,1.0,0.0,15.0,6265.4883807920705,0.0,1.0,0.0,9.5,30.25,0.0,0.0,0.0,30.25,0.096045,0.0,0.25,7.844325753492805,0.097938,0.016949,0.0,0.125,0.0,0.020619,0.079096,0.0,0.125,0.0,0.07732,0.048023,0.0,0.125,0.0,0,0,0.0,0.0,0.0,0.000804,60.376001,0.0,1,0.0,67.235849,9.815412,0.0,6.895002,0.0,13.070734,50.56059,0.0,7.343151,0.0,54.165115,30.188001,0.0,7.119077,0.0,33.617925,415.042377,0.0,0.050209,0.0,422.187042,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.877667,20.609433,0.0,13.66709,0.0,21.114418,-6.927904,-12.792681,-6.562408,-13.777183,-6.678684,-11.560381,-16.400566,-14.731828,-17.60497,-11.235114,-6.824609,-13.08134,-4.369363,-14.62584,-6.65146,3.0,55.0,57.0,9.0,31692.0,36761.0,1.0,7.0,0.0,0.0,0.0,0.0,0.854829,14.238154,0.0,0.048969,0.000966,17.0,8.5
0,115,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.136994860939313,1.0,92.0,0.0,17.0,6.0,115.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.003136994860939313,0.0,2.0,0.0,8.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,4.0,6273.989721878626,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.065217,0.0,0.117647,2.507870333921357,0.069565,0.032609,0.0,0.058824,0.0,0.034783,0.032609,0.0,0.058824,0.0,0.034783,0.032609,0.0,0.058824,0.0,0,0,0.0,0.0,0.0,0.0,20.649824,0.0,1,0.0,27.514765,9.815412,0.0,6.895002,0.0,13.070734,10.834412,0.0,7.343151,0.0,14.444031,10.324912,0.0,7.119077,0.0,13.757382,0.25959,0.0,0.050209,0.0,0.471486,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,1.0,19.423951,0.0,8.222315,0.0,20.190013,-7.3744,-12.792681,-8.064283,-13.777183,-7.099417,-12.986046,-16.400566,-14.740772,-17.60497,-12.458704,-7.056503,-13.08134,-5.876636,-14.62584,-6.927459,2.0,35.0,3.0,0.0,34281.0,18045.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,14.238154,0.0,0.034783,0.0,6.0,3.0
0,115,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.141245531482591,1.0,63.0,0.0,17.0,6.0,86.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.0031412455314825914,0.0,2.0,0.0,8.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,4.0,6282.491062965183,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.095238,0.0,0.117647,6.0481103214541125,0.093023,0.047619,0.0,0.058824,0.0,0.046512,0.047619,0.0,0.058824,0.0,0.046512,0.047619,0.0,0.058824,0.0,0,0,0.0,0.0,0.0,0.0,20.649824,0.0,1,0.0,27.514765,9.815412,0.0,6.895002,0.0,13.070734,10.834412,0.0,7.343151,0.0,14.444031,10.324912,0.0,7.119077,0.0,13.757382,0.25959,0.0,0.050209,0.0,0.471486,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,1.0,19.794359,0.0,8.222315,0.0,20.482138,-6.618313,-12.792681,-8.064283,-13.777183,-6.519067,-12.958127,-16.400566,-14.740772,-17.60497,-12.431092,-6.299375,-13.08134,-5.876636,-14.62584,-6.346425,2.0,35.0,11.0,0.0,59267.0,18045.0,7.0,8.0,0.0,1.0,3.6,0.0,1.0,14.238154,0.0,0.046512,0.0,6.0,3.0
0,115,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.1454962020258694,1.0,609.0,3.0,7.0,6.0,625.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.00314549620202587,0.0,2.0,0.0,19.0,6.0,0.0,1.0,0.0,7.0,11.0,0.0,1.0,0.0,12.0,6290.99240405174,0.0,1.0,0.0,9.5,6.25,0.0,0.0,0.0,6.25,0.027915,0.0,0.285714,4.459993451367577,0.0304,0.009852,0.0,0.142857,0.0,0.0112,0.018062,0.0,0.142857,0.0,0.0192,0.013957,0.0,0.142857,0.0,0,0,0.0,0.0,0.0,1.6e-05,59.357001,0.0,1,0.0,66.205877,19.630824,0.0,6.895002,0.0,22.873784,39.726177,0.0,7.343151,0.0,43.332092,29.678501,0.0,7.119077,0.0,33.102938,100.955812,0.0,0.050209,0.0,104.635589,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.96887,19.355968,0.0,14.752541,0.0,19.788258,-8.819071,-12.792681,-6.295345,-13.777183,-8.606028,-11.499053,-16.400566,-14.730832,-17.60497,-11.275493,-8.843169,-13.08134,-4.102331,-14.62584,-8.654025,2.0,35.0,1539.0,2.0,47535.0,25379.0,2.0,8.0,0.0,0.0,0.0,0.0,0.961736,14.238154,0.0,0.0152,1.7e-05,17.0,8.5
1,115,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,3.1497468725691475,1.0,750.0,3.0,4.0,7.0,764.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.0031497468725691477,1.0,1.0,1.0,36.0,3.0,0.0,0.0,0.0,3.0,30.0,1.0,1.0,1.0,33.0,6299.493745138296,0.5,0.5,0.5,18.0,182.25,0.25,0.25,0.25,225.0,0.044,0.333333,0.25,7.217562081958404,0.04712,0.004,0.0,0.0,0.0,0.003927,0.04,0.333333,0.25,0.142857,0.043194,0.022,0.166667,0.125,0.071429,0,0,0.027778,0.015625,0.005102,0.000385,118.159532,8.085785,1,8.059294,128.966304,9.815412,0.0,0.0,0.0,9.80305,108.34412,8.085785,7.343151,8.059294,119.163253,59.079766,4.042893,3.671576,4.029647,64.483152,2426.976605,16.34498,13.480468,16.238055,2989.913497,1.0,0.0,0.0,0.0,1.0,0,0.718109,0.728982,0.738377,0.792976,18.220789,8.873805,9.988268,9.008981,18.300923,-9.020209,-11.791766,-11.682335,-12.983606,-8.959615,-11.27076,-16.125733,-16.141942,-17.009498,-11.185638,-8.948136,-12.234093,-12.530613,-13.831518,-8.889761,2.0,40.0,4.0,4.0,7816.0,13634.0,13.0,43.0,0.0,0.0,0.0,0.142857,0.797679,7.343151,0.5,0.02356,0.000324,33.0,16.5
1,115,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.1539975431124256,1.0,1006.0,0.0,13.0,8.0,1027.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.003153997543112426,0.0,2.0,0.0,50.0,21.0,0.0,1.0,0.0,22.0,27.0,0.0,1.0,0.0,28.0,6307.9950862248525,0.0,1.0,0.0,25.0,9.0,0.0,0.0,0.0,9.0,0.047714,0.0,0.153846,8.43663322824269,0.048685,0.020875,0.0,0.076923,0.0,0.021422,0.026839,0.0,0.076923,0.0,0.027264,0.023857,0.0,0.076923,0.0,0,0,0.0,0.0,0.0,9e-06,166.217591,0.0,1,0.0,172.997252,68.707883,0.0,6.895002,0.0,71.889037,97.509708,0.0,7.343151,0.0,101.108215,83.108795,0.0,7.119077,0.0,86.498626,207.386293,0.0,0.050209,0.0,213.440096,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.993099,21.463663,0.0,9.991395,0.0,21.550173,-7.54521,-12.792681,-7.529643,-13.777183,-7.501175,-9.661949,-16.400566,-14.736802,-17.60497,-9.593517,-7.697027,-13.08134,-5.340228,-14.62584,-7.655473,3.0,44.0,19.0,3.0,17430.0,32932.0,32.0,12.0,0.0,0.0,0.0,0.0,0.992522,14.238154,0.0,0.024343,9e-06,48.0,24.0
2,115,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.1582482136557037,1.0,120.0,0.0,3.0,8.0,131.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.0031582482136557045,0.0,2.0,0.0,11.0,3.0,0.0,1.0,0.0,4.0,6.0,0.0,1.0,0.0,7.0,6316.496427311408,0.0,1.0,0.0,5.5,2.25,0.0,0.0,0.0,2.25,0.075,0.0,0.666667,3.406449659698014,0.083969,0.025,0.0,0.333333,0.0,0.030534,0.05,0.0,0.333333,0.0,0.053435,0.0375,0.0,0.333333,0.0,0,0,0.0,0.0,0.0,0.000131,31.484236,0.0,1,0.0,38.347788,9.815412,0.0,6.895002,0.0,13.070734,21.668824,0.0,7.343151,0.0,25.277054,15.742118,0.0,7.119077,0.0,19.173894,35.125846,0.0,0.050209,0.0,37.248561,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.966735,20.241465,0.0,21.621245,0.0,20.84793,-7.071324,-12.792681,-4.603274,-13.777183,-6.713514,-12.341699,-16.400566,-14.726842,-17.60497,-11.928593,-6.894742,-13.08134,-2.407855,-14.62584,-6.628407,4.0,41.0,3.0,0.0,21258.0,47524.0,3.0,13.0,0.0,0.0,0.0,0.0,0.951952,14.238154,0.0,0.041985,0.000156,9.0,4.5
0,115,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,3.1624988841989823,1.0,1756.0,2.0,6.0,7.0,1771.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.0031624988841989824,1.0,1.0,1.0,53.0,2.0,0.0,0.0,0.0,2.0,48.0,1.0,1.0,1.0,51.0,6324.997768397965,0.5,0.5,0.5,26.5,529.0,0.25,0.25,0.25,600.25,0.028474,0.5,0.166667,5.870116919424133,0.029927,0.001139,0.0,0.0,0.0,0.001129,0.027335,0.5,0.166667,0.142857,0.028797,0.014237,0.25,0.083333,0.071429,0,0,0.0625,0.006944,0.005102,0.000191,179.894201,8.085785,1,8.059294,190.696759,6.543608,0.0,0.0,0.0,6.535367,173.350593,8.085785,7.343151,8.059294,184.161392,89.9471,4.042893,3.671576,4.029647,95.348379,6956.142543,16.34498,13.480468,16.238055,7887.751158,1.0,0.0,0.0,0.0,1.0,0,0.718109,0.728982,0.738377,0.763608,14.919429,10.776422,8.26484,9.008981,15.018935,-10.790952,-10.980835,-12.087286,-12.983606,-10.74611,-11.80112,-16.124734,-16.143937,-17.009498,-11.748089,-10.578123,-11.828641,-12.936054,-13.831518,-10.534385,3.0,37.0,447.0,19.0,25992.0,65535.0,1.0,1.0,0.0,0.0,0.0,0.142857,0.764723,7.343151,0.5,0.014963,0.000172,50.0,25.0
0,115,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.1667495547422604,1.0,81.0,1.0,9.0,6.0,97.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.0031667495547422608,0.0,2.0,0.0,8.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,4.0,6333.499109484522,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.074074,0.0,0.222222,0.7422838610152658,0.082474,0.037037,0.0,0.111111,0.0,0.041237,0.037037,0.0,0.111111,0.0,0.041237,0.037037,0.0,0.111111,0.0,0,0,0.0,0.0,0.0,0.0,20.649824,0.0,1,0.0,27.514765,9.815412,0.0,6.895002,0.0,13.070734,10.834412,0.0,7.343151,0.0,14.444031,10.324912,0.0,7.119077,0.0,13.757382,0.25959,0.0,0.050209,0.0,0.471486,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,1.0,19.562807,0.0,12.730421,0.0,20.370342,-7.120637,-12.792681,-6.796713,-13.777183,-6.759616,-12.975502,-16.400566,-14.732824,-17.60497,-12.44161,-6.801893,-13.08134,-4.604899,-14.62584,-6.587101,2.0,33.0,2.0,0.0,549.0,18045.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,14.238154,0.0,0.041237,0.0,6.0,3.0
2,115,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,3.1710002252855385,1.0,431.0,0.0,4.0,10.0,445.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.0031710002252855387,0.0,2.0,3.0,41.0,13.0,0.0,1.0,1.0,16.0,23.0,0.0,1.0,2.0,25.0,6342.000450571078,0.0,1.0,1.5,20.5,25.0,0.0,0.0,0.25,20.25,0.083527,0.0,0.5,4.416406783740675,0.092135,0.030162,0.0,0.25,0.1,0.035955,0.053364,0.0,0.25,0.2,0.05618,0.041763,0.0,0.25,0.15,0,0,0.0,0.0,0.0025,0.000102,125.597277,0.0,1,22.780314,142.558128,42.533451,0.0,6.895002,8.059294,52.282936,83.063826,0.0,7.343151,14.72102,90.275192,62.798638,0.0,7.119077,11.390157,71.279064,410.677815,0.0,0.050209,11.094648,360.852883,1.0,0.0,1.0,1.0,1.0,0,0.0,1.0,0.946113,0.977856,22.091519,0.0,19.366957,18.032028,22.333857,-6.516532,-12.792681,-5.178007,-5.545578,-6.276548,-9.870667,-16.400566,-14.72784,-14.368795,-9.594316,-6.641988,-13.08134,-2.983189,-4.122658,-6.414962,2.0,57.0,366.0,0.0,22827.0,12112.0,3.0,8.0,0.0,0.0,0.0,0.3,0.965561,14.238154,1.0,0.046067,0.000135,36.0,18.0
1,115,2.0,1.0,0.0,0.0,2.0,1.0,0.5,0.0,3.1752508958288166,1.0,529.0,2.0,0.0,7.0,538.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.003175250895828817,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,2.0,15.0,1.0,0.0,0.0,16.0,6350.501791657634,0.5,0.0,0.0,9.0,42.25,0.25,0.0,0.0,49.0,0.032136,0.5,0.0,8.442991318447955,0.033457,0.003781,0.0,0.0,0.0,0.003717,0.028355,0.5,0.0,0.0,0.02974,0.016068,0.25,0.0,0.0,0,0,0.0625,0.0,0.0,0.000169,60.715668,8.085785,1,0.0,64.31149,6.543608,0.0,0.0,0.0,6.535367,54.17206,8.085785,0.0,0.0,57.776123,30.357834,4.042893,0.0,0.0,32.155745,567.117368,16.34498,0.0,0.0,656.403766,1.0,0.0,0.0,0.0,1.0,0,0.718109,0.0,0.0,0.81129,17.380736,10.776422,0.0,0.0,17.464896,-9.606739,-10.980835,-13.011362,-13.777183,-9.572528,-12.16693,-16.124734,-16.442409,-17.60497,-12.109498,-9.348342,-11.828641,-13.599349,-14.62584,-9.317489,3.0,33.0,3.0,0.0,1932.0,2540.0,1.0,13.0,0.0,0.0,0.0,0.0,0.815398,0.0,0.0,0.016729,0.000151,17.0,8.5
0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1795015663720947,0.0,76.0,0.0,13.0,4.0,93.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.0031795015663720954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6359.003132744191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18714255858438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.438956,-12.792681,-13.011362,-13.777183,-18.438939,-17.898308,-16.400566,-16.442409,-17.60497,-17.898325,-18.99852,-13.08134,-13.599349,-14.62584,-18.998722,1.0,16.0,0.0,0.0,780.0,14.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,115,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5,3.1837522369153732,1.0,60.0,0.0,5.0,5.0,70.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.0031837522369153734,0.0,1.0,0.0,30.0,4.0,0.0,0.0,0.0,4.0,25.0,0.0,1.0,0.0,26.0,6367.504473830747,0.0,0.5,0.0,15.0,110.25,0.0,0.25,0.0,121.0,0.483333,0.0,0.2,3.3078759527579393,0.428571,0.066667,0.0,0.0,0.0,0.057143,0.416667,0.0,0.2,0.0,0.371429,0.241667,0.0,0.1,0.0,0,0,0.0,0.01,0.0,0.024694,103.373983,0.0,1,0.0,106.956934,13.087216,0.0,0.0,0.0,13.070734,90.286767,0.0,7.343151,0.0,93.8862,51.686991,0.0,3.671576,0.0,53.478467,1489.942679,0.0,13.480468,0.0,1632.784874,1.0,0.0,0.0,0.0,1.0,0,0.0,0.728982,0.0,0.826098,22.185881,0.0,9.045193,0.0,22.131922,-3.804016,-12.792681,-11.905222,-13.777183,-4.071874,-10.60221,-16.400566,-16.14294,-17.60497,-10.572586,-3.794058,-13.08134,-12.753745,-14.62584,-4.063107,2.0,26.0,149829.0,0.0,1772.0,61138.0,43.0,9.0,0.0,0.0,0.0,0.0,0.82896,7.343151,0.0,0.214286,0.030625,29.0,14.5
0,115,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,3.1880029074586513,1.0,525.0,0.0,16.0,9.0,550.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.0031880029074586517,0.0,8.0,4.0,61.0,10.0,0.0,3.0,2.0,17.0,39.0,0.0,5.0,2.0,44.0,6376.005814917304,0.0,4.0,2.0,30.5,210.25,0.0,1.0,0.0,182.25,0.093333,0.0,0.5,5.005993806334725,0.110909,0.019048,0.0,0.1875,0.222222,0.030909,0.074286,0.0,0.3125,0.222222,0.08,0.046667,0.0,0.25,0.222222,0,0,0.0,0.003906,0.0,0.000602,173.565396,0.0,1,30.839608,214.434957,32.718039,0.0,22.029454,14.72102,55.550619,140.847357,0.0,34.475011,16.118588,158.884338,86.782698,0.0,28.252232,15.419804,107.217479,2922.987311,0.0,38.72297,0.488299,2669.464352,1.0,0.0,1.0,1.0,1.0,0,0.0,0.969342,1.0,0.921088,21.831286,0.0,22.216493,23.479935,22.491684,-6.649375,-12.792681,-3.253295,-3.869283,-6.059279,-9.678823,-16.400566,-12.376451,-13.711972,-9.055573,-6.770694,-13.08134,-3.047726,-3.218818,-6.212703,3.0,54.0,78.0,0.0,2137.0,16259.0,11.0,45.0,0.0,0.0,0.0,0.444444,0.87326,56.504465,1.0,0.055455,0.000763,49.0,24.5
1,115,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.1922535780019294,1.0,279.0,0.0,2.0,3.0,284.0,6.883275,15.921736,14.238154,15.419804,6.878691,0.00319225357800193,0.0,2.0,0.0,17.0,4.0,0.0,1.0,0.0,5.0,11.0,0.0,1.0,0.0,12.0,6384.50715600386,0.0,1.0,0.0,8.5,12.25,0.0,0.0,0.0,12.25,0.053763,0.0,1.0,7.313298813596328,0.059859,0.014337,0.0,0.5,0.0,0.017606,0.039427,0.0,0.5,0.0,0.042254,0.026882,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0.000152,52.813393,0.0,1,0.0,59.67051,13.087216,0.0,6.895002,0.0,16.338417,39.726177,0.0,7.343151,0.0,43.332092,26.406697,0.0,7.119077,0.0,29.835255,177.408571,0.0,0.050209,0.0,182.164619,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.930276,20.285104,0.0,24.469457,0.0,20.792901,-7.732502,-12.792681,-3.792976,-13.777183,-7.411392,-11.618298,-16.400566,-14.725843,-17.60497,-11.322715,-7.687998,-13.08134,-1.596955,-14.62584,-7.413518,1.0,21.0,0.0,0.0,598.0,11.0,20.0,11.0,0.0,0.0,0.0,0.0,0.91364,14.238154,0.0,0.02993,0.000157,15.0,7.5
